.0271 sec.
iter 88950||epoch:96 || Loss: 0.2483 || timer: 0.0270 sec.
iter 88960||epoch:96 || Loss: 0.2326 || timer: 0.0271 sec.
iter 88970||epoch:96 || Loss: 0.2522 || timer: 0.0271 sec.
iter 88980||epoch:96 || Loss: 0.2420 || timer: 0.0158 sec.
iter 88990||epoch:96 || Loss: 0.2462 || timer: 0.0273 sec.
iter 89000||epoch:96 || Loss: 0.2399 || timer: 0.0270 sec.
iter 89010||epoch:96 || Loss: 0.2718 || timer: 0.0271 sec.
iter 89020||epoch:96 || Loss: 0.2509 || timer: 0.0271 sec.
iter 89030||epoch:96 || Loss: 0.2434 || timer: 0.0271 sec.
iter 89040||epoch:96 || Loss: 0.2496 || timer: 0.0271 sec.
iter 89050||epoch:96 || Loss: 0.2182 || timer: 0.0274 sec.
iter 89060||epoch:96 || Loss: 0.2448 || timer: 0.0275 sec.
iter 89070||epoch:96 || Loss: 0.2661 || timer: 0.0273 sec.
iter 89080||epoch:96 || Loss: 0.2491 || timer: 0.0274 sec.
iter 89090||epoch:96 || Loss: 0.2354 || timer: 0.0273 sec.
iter 89100||epoch:96 || Loss: 0.2392 || timer: 0.0276 sec.
iter 89110||epoch:96 || Loss: 0.2471 || timer: 0.0271 sec.
iter 89120||epoch:96 || Loss: 0.2517 || timer: 0.0274 sec.
iter 89130||epoch:96 || Loss: 0.2365 || timer: 0.0279 sec.
iter 89140||epoch:96 || Loss: 0.2475 || timer: 0.0280 sec.
iter 89150||epoch:96 || Loss: 0.2453 || timer: 0.0278 sec.
iter 89160||epoch:96 || Loss: 0.2302 || timer: 0.0281 sec.
iter 89170||epoch:96 || Loss: 0.2270 || timer: 0.0277 sec.
iter 89180||epoch:96 || Loss: 0.2481 || timer: 0.0277 sec.
iter 89190||epoch:96 || Loss: 0.2421 || timer: 0.0279 sec.
iter 89200||epoch:96 || Loss: 0.2455 || timer: 0.0292 sec.
iter 89210||epoch:96 || Loss: 0.2243 || timer: 0.0285 sec.
iter 89220||epoch:96 || Loss: 0.2572 || timer: 0.0271 sec.
iter 89230||epoch:96 || Loss: 0.2385 || timer: 0.0295 sec.
iter 89240||epoch:96 || Loss: 0.2415 || timer: 0.0271 sec.
iter 89250||epoch:96 || Loss: 0.2532 || timer: 0.0271 sec.
iter 89260||epoch:96 || Loss: 0.2449 || timer: 0.0281 sec.
iter 89270||epoch:96 || Loss: 0.2426 || timer: 0.0276 sec.
iter 89280||epoch:96 || Loss: 0.2345 || timer: 0.0280 sec.
iter 89290||epoch:96 || Loss: 0.2430 || timer: 0.0273 sec.
iter 89300||epoch:96 || Loss: 0.2292 || timer: 0.0286 sec.
iter 89310||epoch:96 || Loss: 0.2623 || timer: 0.0279 sec.
iter 89320||epoch:96 || Loss: 0.2512 || timer: 0.0273 sec.
iter 89330||epoch:96 || Loss: 0.2447 || timer: 0.0271 sec.
iter 89340||epoch:96 || Loss: 0.2265 || timer: 0.0273 sec.
iter 89350||epoch:96 || Loss: 0.2591 || timer: 0.0273 sec.
iter 89360||epoch:96 || Loss: 0.2326 || timer: 0.0273 sec.
iter 89370||epoch:96 || Loss: 0.2338 || timer: 0.0278 sec.
iter 89380||epoch:96 || Loss: 0.2460 || timer: 0.0270 sec.
iter 89390||epoch:96 || Loss: 0.2502 || timer: 0.0274 sec.
iter 89400||epoch:96 || Loss: 0.2391 || timer: 0.0271 sec.
iter 89410||epoch:96 || Loss: 0.2353 || timer: 0.0271 sec.
iter 89420||epoch:96 || Loss: 0.2702 || timer: 0.0280 sec.
iter 89430||epoch:96 || Loss: 0.2554 || timer: 0.0271 sec.
iter 89440||epoch:96 || Loss: 0.2571 || timer: 0.0271 sec.
iter 89450||epoch:96 || Loss: 0.2567 || timer: 0.0279 sec.
iter 89460||epoch:96 || Loss: 0.2429 || timer: 0.0276 sec.
iter 89470||epoch:96 || Loss: 0.2514 || timer: 0.0271 sec.
iter 89480||epoch:96 || Loss: 0.2172 || timer: 0.0271 sec.
iter 89490||epoch:96 || Loss: 0.2205 || timer: 0.0270 sec.
iter 89500||epoch:96 || Loss: 0.2309 || timer: 0.0271 sec.
iter 89510||epoch:96 || Loss: 0.2419 || timer: 0.0269 sec.
iter 89520||epoch:96 || Loss: 0.2349 || timer: 0.0270 sec.
iter 89530||epoch:96 || Loss: 0.2242 || timer: 0.0273 sec.
iter 89540||epoch:96 || Loss: 0.2353 || timer: 0.0273 sec.
iter 89550||epoch:96 || Loss: 0.2237 || timer: 0.0271 sec.
iter 89560||epoch:96 || Loss: 0.2388 || timer: 0.0270 sec.
iter 89570||epoch:96 || Loss: 0.2253 || timer: 0.0271 sec.
iter 89580||epoch:96 || Loss: 0.2200 || timer: 0.0275 sec.
iter 89590||epoch:96 || Loss: 0.2568 || timer: 0.0274 sec.
iter 89600||epoch:96 || Loss: 0.2375 || timer: 0.0271 sec.
iter 89610||epoch:96 || Loss: 0.2201 || timer: 0.0270 sec.
iter 89620||epoch:96 || Loss: 0.2457 || timer: 0.0274 sec.
iter 89630||epoch:96 || Loss: 0.2533 || timer: 0.0283 sec.
iter 89640||epoch:96 || Loss: 0.2304 || timer: 0.0271 sec.
iter 89650||epoch:96 || Loss: 0.2290 || timer: 0.0275 sec.
iter 89660||epoch:96 || Loss: 0.2444 || timer: 0.0270 sec.
iter 89670||epoch:96 || Loss: 0.2470 || timer: 0.0270 sec.
iter 89680||epoch:96 || Loss: 0.2497 || timer: 0.0272 sec.
iter 89690||epoch:96 || Loss: 0.2245 || timer: 0.0280 sec.
iter 89700||epoch:96 || Loss: 0.2652 || timer: 0.0281 sec.
iter 89710||epoch:96 || Loss: 0.2211 || timer: 0.0272 sec.
iter 89720||epoch:96 || Loss: 0.2543 || timer: 0.0278 sec.
iter 89730||epoch:96 || Loss: 0.2375 || timer: 0.0271 sec.
iter 89740||epoch:96 || Loss: 0.2440 || timer: 0.0295 sec.
iter 89750||epoch:96 || Loss: 0.2524 || timer: 0.0286 sec.
iter 89760||epoch:96 || Loss: 0.2443 || timer: 0.0273 sec.
iter 89770||epoch:96 || Loss: 0.2499 || timer: 0.0283 sec.
iter 89780||epoch:96 || Loss: 0.2501 || timer: 0.0273 sec.
iter 89790||epoch:96 || Loss: 0.2417 || timer: 0.0270 sec.
iter 89800||epoch:96 || Loss: 0.2579 || timer: 0.0273 sec.
iter 89810||epoch:96 || Loss: 0.2328 || timer: 0.0274 sec.
iter 89820||epoch:96 || Loss: 0.2380 || timer: 0.0274 sec.
iter 89830||epoch:97 || Loss: 0.2294 || timer: 0.0299 sec.
iter 89840||epoch:97 || Loss: 0.2457 || timer: 0.0278 sec.
iter 89850||epoch:97 || Loss: 0.2338 || timer: 0.0277 sec.
iter 89860||epoch:97 || Loss: 0.2286 || timer: 0.0280 sec.
iter 89870||epoch:97 || Loss: 0.2507 || timer: 0.0279 sec.
iter 89880||epoch:97 || Loss: 0.2541 || timer: 0.0280 sec.
iter 89890||epoch:97 || Loss: 0.2500 || timer: 0.0279 sec.
iter 89900||epoch:97 || Loss: 0.2363 || timer: 0.0280 sec.
iter 89910||epoch:97 || Loss: 0.2194 || timer: 0.0271 sec.
iter 89920||epoch:97 || Loss: 0.2443 || timer: 0.0271 sec.
iter 89930||epoch:97 || Loss: 0.2482 || timer: 0.0274 sec.
iter 89940||epoch:97 || Loss: 0.2250 || timer: 0.0274 sec.
iter 89950||epoch:97 || Loss: 0.2523 || timer: 0.0269 sec.
iter 89960||epoch:97 || Loss: 0.2379 || timer: 0.0273 sec.
iter 89970||epoch:97 || Loss: 0.2555 || timer: 0.0279 sec.
iter 89980||epoch:97 || Loss: 0.2494 || timer: 0.0274 sec.
iter 89990||epoch:97 || Loss: 0.2528 || timer: 0.0270 sec.
iter 90000||epoch:97 || Loss: 0.2382 || Saving state, iter: 90000
timer: 0.0271 sec.
iter 90010||epoch:97 || Loss: 0.2386 || timer: 0.0272 sec.
iter 90020||epoch:97 || Loss: 0.2329 || timer: 0.0276 sec.
iter 90030||epoch:97 || Loss: 0.2413 || timer: 0.0273 sec.
iter 90040||epoch:97 || Loss: 0.2400 || timer: 0.0274 sec.
iter 90050||epoch:97 || Loss: 0.2344 || timer: 0.0274 sec.
iter 90060||epoch:97 || Loss: 0.2348 || timer: 0.0274 sec.
iter 90070||epoch:97 || Loss: 0.2359 || timer: 0.0273 sec.
iter 90080||epoch:97 || Loss: 0.2358 || timer: 0.0274 sec.
iter 90090||epoch:97 || Loss: 0.2268 || timer: 0.0271 sec.
iter 90100||epoch:97 || Loss: 0.2548 || timer: 0.0274 sec.
iter 90110||epoch:97 || Loss: 0.2412 || timer: 0.0273 sec.
iter 90120||epoch:97 || Loss: 0.2217 || timer: 0.0273 sec.
iter 90130||epoch:97 || Loss: 0.2507 || timer: 0.0274 sec.
iter 90140||epoch:97 || Loss: 0.2666 || timer: 0.0274 sec.
iter 90150||epoch:97 || Loss: 0.2293 || timer: 0.0271 sec.
iter 90160||epoch:97 || Loss: 0.2281 || timer: 0.0301 sec.
iter 90170||epoch:97 || Loss: 0.2515 || timer: 0.0274 sec.
iter 90180||epoch:97 || Loss: 0.2417 || timer: 0.0271 sec.
iter 90190||epoch:97 || Loss: 0.2425 || timer: 0.0271 sec.
iter 90200||epoch:97 || Loss: 0.2260 || timer: 0.0273 sec.
iter 90210||epoch:97 || Loss: 0.2400 || timer: 0.0273 sec.
iter 90220||epoch:97 || Loss: 0.2470 || timer: 0.0274 sec.
iter 90230||epoch:97 || Loss: 0.2444 || timer: 0.0271 sec.
iter 90240||epoch:97 || Loss: 0.2266 || timer: 0.0273 sec.
iter 90250||epoch:97 || Loss: 0.2488 || timer: 0.0273 sec.
iter 90260||epoch:97 || Loss: 0.2414 || timer: 0.0270 sec.
iter 90270||epoch:97 || Loss: 0.2239 || timer: 0.0273 sec.
iter 90280||epoch:97 || Loss: 0.2335 || timer: 0.0273 sec.
iter 90290||epoch:97 || Loss: 0.2415 || timer: 0.0270 sec.
iter 90300||epoch:97 || Loss: 0.2475 || timer: 0.0273 sec.
iter 90310||epoch:97 || Loss: 0.2411 || timer: 0.0270 sec.
iter 90320||epoch:97 || Loss: 0.2403 || timer: 0.0271 sec.
iter 90330||epoch:97 || Loss: 0.2283 || timer: 0.0270 sec.
iter 90340||epoch:97 || Loss: 0.2435 || timer: 0.0273 sec.
iter 90350||epoch:97 || Loss: 0.2284 || timer: 0.0273 sec.
iter 90360||epoch:97 || Loss: 0.2198 || timer: 0.0325 sec.
iter 90370||epoch:97 || Loss: 0.2307 || timer: 0.0271 sec.
iter 90380||epoch:97 || Loss: 0.2319 || timer: 0.0273 sec.
iter 90390||epoch:97 || Loss: 0.2485 || timer: 0.0295 sec.
iter 90400||epoch:97 || Loss: 0.2440 || timer: 0.0271 sec.
iter 90410||epoch:97 || Loss: 0.2349 || timer: 0.0270 sec.
iter 90420||epoch:97 || Loss: 0.2543 || timer: 0.0271 sec.
iter 90430||epoch:97 || Loss: 0.2423 || timer: 0.0270 sec.
iter 90440||epoch:97 || Loss: 0.2349 || timer: 0.0271 sec.
iter 90450||epoch:97 || Loss: 0.2455 || timer: 0.0272 sec.
iter 90460||epoch:97 || Loss: 0.2407 || timer: 0.0270 sec.
iter 90470||epoch:97 || Loss: 0.2418 || timer: 0.0274 sec.
iter 90480||epoch:97 || Loss: 0.2415 || timer: 0.0271 sec.
iter 90490||epoch:97 || Loss: 0.2601 || timer: 0.0277 sec.
iter 90500||epoch:97 || Loss: 0.2666 || timer: 0.0270 sec.
iter 90510||epoch:97 || Loss: 0.2361 || timer: 0.0273 sec.
iter 90520||epoch:97 || Loss: 0.2409 || timer: 0.0272 sec.
iter 90530||epoch:97 || Loss: 0.2357 || timer: 0.0286 sec.
iter 90540||epoch:97 || Loss: 0.2358 || timer: 0.0290 sec.
iter 90550||epoch:97 || Loss: 0.2361 || timer: 0.0273 sec.
iter 90560||epoch:97 || Loss: 0.2795 || timer: 0.0271 sec.
iter 90570||epoch:97 || Loss: 0.2290 || timer: 0.0270 sec.
iter 90580||epoch:97 || Loss: 0.2533 || timer: 0.0274 sec.
iter 90590||epoch:97 || Loss: 0.2320 || timer: 0.0272 sec.
iter 90600||epoch:97 || Loss: 0.2432 || timer: 0.0289 sec.
iter 90610||epoch:97 || Loss: 0.2396 || timer: 0.0279 sec.
iter 90620||epoch:97 || Loss: 0.2472 || timer: 0.0278 sec.
iter 90630||epoch:97 || Loss: 0.2614 || timer: 0.0286 sec.
iter 90640||epoch:97 || Loss: 0.2241 || timer: 0.0295 sec.
iter 90650||epoch:97 || Loss: 0.2515 || timer: 0.0281 sec.
iter 90660||epoch:97 || Loss: 0.2516 || timer: 0.0283 sec.
iter 90670||epoch:97 || Loss: 0.2367 || timer: 0.0276 sec.
iter 90680||epoch:97 || Loss: 0.2494 || timer: 0.0273 sec.
iter 90690||epoch:97 || Loss: 0.2510 || timer: 0.0273 sec.
iter 90700||epoch:97 || Loss: 0.2294 || timer: 0.0271 sec.
iter 90710||epoch:97 || Loss: 0.2305 || timer: 0.0273 sec.
iter 90720||epoch:97 || Loss: 0.2281 || timer: 0.0297 sec.
iter 90730||epoch:97 || Loss: 0.2621 || timer: 0.0285 sec.
iter 90740||epoch:97 || Loss: 0.2449 || timer: 0.0281 sec.
iter 90750||epoch:98 || Loss: 0.2302 || timer: 0.0273 sec.
iter 90760||epoch:98 || Loss: 0.2324 || timer: 0.0293 sec.
iter 90770||epoch:98 || Loss: 0.2510 || timer: 0.0273 sec.
iter 90780||epoch:98 || Loss: 0.2516 || timer: 0.0273 sec.
iter 90790||epoch:98 || Loss: 0.2404 || timer: 0.0271 sec.
iter 90800||epoch:98 || Loss: 0.2504 || timer: 0.0270 sec.
iter 90810||epoch:98 || Loss: 0.2420 || timer: 0.0271 sec.
iter 90820||epoch:98 || Loss: 0.2551 || timer: 0.0270 sec.
iter 90830||epoch:98 || Loss: 0.2426 || timer: 0.0294 sec.
iter 90840||epoch:98 || Loss: 0.2508 || timer: 0.0272 sec.
iter 90850||epoch:98 || Loss: 0.2562 || timer: 0.0274 sec.
iter 90860||epoch:98 || Loss: 0.2487 || timer: 0.0273 sec.
iter 90870||epoch:98 || Loss: 0.2328 || timer: 0.0270 sec.
iter 90880||epoch:98 || Loss: 0.2387 || timer: 0.0271 sec.
iter 90890||epoch:98 || Loss: 0.2425 || timer: 0.0270 sec.
iter 90900||epoch:98 || Loss: 0.2448 || timer: 0.0272 sec.
iter 90910||epoch:98 || Loss: 0.2317 || timer: 0.0271 sec.
iter 90920||epoch:98 || Loss: 0.2473 || timer: 0.0272 sec.
iter 90930||epoch:98 || Loss: 0.2272 || timer: 0.0271 sec.
iter 90940||epoch:98 || Loss: 0.2359 || timer: 0.0271 sec.
iter 90950||epoch:98 || Loss: 0.2538 || timer: 0.0270 sec.
iter 90960||epoch:98 || Loss: 0.2546 || timer: 0.0270 sec.
iter 90970||epoch:98 || Loss: 0.2450 || timer: 0.0271 sec.
iter 90980||epoch:98 || Loss: 0.2595 || timer: 0.0287 sec.
iter 90990||epoch:98 || Loss: 0.2520 || timer: 0.0290 sec.
iter 91000||epoch:98 || Loss: 0.2232 || timer: 0.0281 sec.
iter 91010||epoch:98 || Loss: 0.2446 || timer: 0.0281 sec.
iter 91020||epoch:98 || Loss: 0.2557 || timer: 0.0273 sec.
iter 91030||epoch:98 || Loss: 0.2402 || timer: 0.0274 sec.
iter 91040||epoch:98 || Loss: 0.2223 || timer: 0.0273 sec.
iter 91050||epoch:98 || Loss: 0.2286 || timer: 0.0273 sec.
iter 91060||epoch:98 || Loss: 0.2361 || timer: 0.0272 sec.
iter 91070||epoch:98 || Loss: 0.2540 || timer: 0.0274 sec.
iter 91080||epoch:98 || Loss: 0.2348 || timer: 0.0273 sec.
iter 91090||epoch:98 || Loss: 0.2633 || timer: 0.0273 sec.
iter 91100||epoch:98 || Loss: 0.2276 || timer: 0.0273 sec.
iter 91110||epoch:98 || Loss: 0.2631 || timer: 0.0273 sec.
iter 91120||epoch:98 || Loss: 0.2287 || timer: 0.0273 sec.
iter 91130||epoch:98 || Loss: 0.2368 || timer: 0.0276 sec.
iter 91140||epoch:98 || Loss: 0.2503 || timer: 0.0273 sec.
iter 91150||epoch:98 || Loss: 0.2432 || timer: 0.0275 sec.
iter 91160||epoch:98 || Loss: 0.2493 || timer: 0.0273 sec.
iter 91170||epoch:98 || Loss: 0.2389 || timer: 0.0273 sec.
iter 91180||epoch:98 || Loss: 0.2487 || timer: 0.0273 sec.
iter 91190||epoch:98 || Loss: 0.2399 || timer: 0.0274 sec.
iter 91200||epoch:98 || Loss: 0.2286 || timer: 0.0279 sec.
iter 91210||epoch:98 || Loss: 0.2448 || timer: 0.0279 sec.
iter 91220||epoch:98 || Loss: 0.2308 || timer: 0.0282 sec.
iter 91230||epoch:98 || Loss: 0.2439 || timer: 0.0274 sec.
iter 91240||epoch:98 || Loss: 0.2302 || timer: 0.0279 sec.
iter 91250||epoch:98 || Loss: 0.2410 || timer: 0.0274 sec.
iter 91260||epoch:98 || Loss: 0.2173 || timer: 0.0273 sec.
iter 91270||epoch:98 || Loss: 0.2483 || timer: 0.0274 sec.
iter 91280||epoch:98 || Loss: 0.2484 || timer: 0.0274 sec.
iter 91290||epoch:98 || Loss: 0.2487 || timer: 0.0278 sec.
iter 91300||epoch:98 || Loss: 0.2442 || timer: 0.0274 sec.
iter 91310||epoch:98 || Loss: 0.2317 || timer: 0.0273 sec.
iter 91320||epoch:98 || Loss: 0.2295 || timer: 0.0271 sec.
iter 91330||epoch:98 || Loss: 0.2438 || timer: 0.0273 sec.
iter 91340||epoch:98 || Loss: 0.2478 || timer: 0.0273 sec.
iter 91350||epoch:98 || Loss: 0.2280 || timer: 0.0273 sec.
iter 91360||epoch:98 || Loss: 0.2231 || timer: 0.0274 sec.
iter 91370||epoch:98 || Loss: 0.2473 || timer: 0.0283 sec.
iter 91380||epoch:98 || Loss: 0.2472 || timer: 0.0271 sec.
iter 91390||epoch:98 || Loss: 0.2395 || timer: 0.0274 sec.
iter 91400||epoch:98 || Loss: 0.2361 || timer: 0.0273 sec.
iter 91410||epoch:98 || Loss: 0.2259 || timer: 0.0271 sec.
iter 91420||epoch:98 || Loss: 0.2319 || timer: 0.0293 sec.
iter 91430||epoch:98 || Loss: 0.2216 || timer: 0.0273 sec.
iter 91440||epoch:98 || Loss: 0.2391 || timer: 0.0296 sec.
iter 91450||epoch:98 || Loss: 0.2565 || timer: 0.0271 sec.
iter 91460||epoch:98 || Loss: 0.2345 || timer: 0.0287 sec.
iter 91470||epoch:98 || Loss: 0.2406 || timer: 0.0274 sec.
iter 91480||epoch:98 || Loss: 0.2461 || timer: 0.0274 sec.
iter 91490||epoch:98 || Loss: 0.2645 || timer: 0.0272 sec.
iter 91500||epoch:98 || Loss: 0.2491 || timer: 0.0273 sec.
iter 91510||epoch:98 || Loss: 0.2438 || timer: 0.0273 sec.
iter 91520||epoch:98 || Loss: 0.2298 || timer: 0.0271 sec.
iter 91530||epoch:98 || Loss: 0.2333 || timer: 0.0271 sec.
iter 91540||epoch:98 || Loss: 0.2369 || timer: 0.0274 sec.
iter 91550||epoch:98 || Loss: 0.2595 || timer: 0.0273 sec.
iter 91560||epoch:98 || Loss: 0.2407 || timer: 0.0274 sec.
iter 91570||epoch:98 || Loss: 0.2450 || timer: 0.0273 sec.
iter 91580||epoch:98 || Loss: 0.2431 || timer: 0.0272 sec.
iter 91590||epoch:98 || Loss: 0.2485 || timer: 0.0273 sec.
iter 91600||epoch:98 || Loss: 0.2326 || timer: 0.0270 sec.
iter 91610||epoch:98 || Loss: 0.2466 || timer: 0.0270 sec.
iter 91620||epoch:98 || Loss: 0.2487 || timer: 0.0274 sec.
iter 91630||epoch:98 || Loss: 0.2606 || timer: 0.0274 sec.
iter 91640||epoch:98 || Loss: 0.2440 || timer: 0.0274 sec.
iter 91650||epoch:98 || Loss: 0.2336 || timer: 0.0272 sec.
iter 91660||epoch:98 || Loss: 0.2391 || timer: 0.0270 sec.
iter 91670||epoch:98 || Loss: 0.2680 || timer: 0.0271 sec.
iter 91680||epoch:99 || Loss: 0.2579 || timer: 0.0273 sec.
iter 91690||epoch:99 || Loss: 0.2355 || timer: 0.0270 sec.
iter 91700||epoch:99 || Loss: 0.2425 || timer: 0.0281 sec.
iter 91710||epoch:99 || Loss: 0.2309 || timer: 0.0273 sec.
iter 91720||epoch:99 || Loss: 0.2295 || timer: 0.0273 sec.
iter 91730||epoch:99 || Loss: 0.2594 || timer: 0.0273 sec.
iter 91740||epoch:99 || Loss: 0.2439 || timer: 0.0274 sec.
iter 91750||epoch:99 || Loss: 0.2559 || timer: 0.0270 sec.
iter 91760||epoch:99 || Loss: 0.2403 || timer: 0.0272 sec.
iter 91770||epoch:99 || Loss: 0.2400 || timer: 0.0272 sec.
iter 91780||epoch:99 || Loss: 0.2237 || timer: 0.0273 sec.
iter 91790||epoch:99 || Loss: 0.2436 || timer: 0.0273 sec.
iter 91800||epoch:99 || Loss: 0.2449 || timer: 0.0274 sec.
iter 91810||epoch:99 || Loss: 0.2597 || timer: 0.0271 sec.
iter 91820||epoch:99 || Loss: 0.2515 || timer: 0.0272 sec.
iter 91830||epoch:99 || Loss: 0.2300 || timer: 0.0273 sec.
iter 91840||epoch:99 || Loss: 0.2336 || timer: 0.0272 sec.
iter 91850||epoch:99 || Loss: 0.2257 || timer: 0.0269 sec.
iter 91860||epoch:99 || Loss: 0.2340 || timer: 0.0270 sec.
iter 91870||epoch:99 || Loss: 0.2599 || timer: 0.0271 sec.
iter 91880||epoch:99 || Loss: 0.2300 || timer: 0.0274 sec.
iter 91890||epoch:99 || Loss: 0.2586 || timer: 0.0273 sec.
iter 91900||epoch:99 || Loss: 0.2600 || timer: 0.0271 sec.
iter 91910||epoch:99 || Loss: 0.2315 || timer: 0.0274 sec.
iter 91920||epoch:99 || Loss: 0.2467 || timer: 0.0273 sec.
iter 91930||epoch:99 || Loss: 0.2368 || timer: 0.0274 sec.
iter 91940||epoch:99 || Loss: 0.2303 || timer: 0.0271 sec.
iter 91950||epoch:99 || Loss: 0.2494 || timer: 0.0271 sec.
iter 91960||epoch:99 || Loss: 0.2345 || timer: 0.0274 sec.
iter 91970||epoch:99 || Loss: 0.2284 || timer: 0.0275 sec.
iter 91980||epoch:99 || Loss: 0.2412 || timer: 0.0274 sec.
iter 91990||epoch:99 || Loss: 0.2382 || timer: 0.0292 sec.
iter 92000||epoch:99 || Loss: 0.2223 || timer: 0.0274 sec.
iter 92010||epoch:99 || Loss: 0.2368 || timer: 0.0288 sec.
iter 92020||epoch:99 || Loss: 0.2459 || timer: 0.0290 sec.
iter 92030||epoch:99 || Loss: 0.2490 || timer: 0.0270 sec.
iter 92040||epoch:99 || Loss: 0.2347 || timer: 0.0295 sec.
iter 92050||epoch:99 || Loss: 0.2381 || timer: 0.0273 sec.
iter 92060||epoch:99 || Loss: 0.2526 || timer: 0.0273 sec.
iter 92070||epoch:99 || Loss: 0.2348 || timer: 0.0270 sec.
iter 92080||epoch:99 || Loss: 0.2414 || timer: 0.0296 sec.
iter 92090||epoch:99 || Loss: 0.2460 || timer: 0.0273 sec.
iter 92100||epoch:99 || Loss: 0.2470 || timer: 0.0273 sec.
iter 92110||epoch:99 || Loss: 0.2301 || timer: 0.0270 sec.
iter 92120||epoch:99 || Loss: 0.2319 || timer: 0.0274 sec.
iter 92130||epoch:99 || Loss: 0.2217 || timer: 0.0273 sec.
iter 92140||epoch:99 || Loss: 0.2307 || timer: 0.0285 sec.
iter 92150||epoch:99 || Loss: 0.2627 || timer: 0.0270 sec.
iter 92160||epoch:99 || Loss: 0.2636 || timer: 0.0270 sec.
iter 92170||epoch:99 || Loss: 0.2397 || timer: 0.0271 sec.
iter 92180||epoch:99 || Loss: 0.2545 || timer: 0.0270 sec.
iter 92190||epoch:99 || Loss: 0.2612 || timer: 0.0271 sec.
iter 92200||epoch:99 || Loss: 0.2461 || timer: 0.0284 sec.
iter 92210||epoch:99 || Loss: 0.2582 || timer: 0.0270 sec.
iter 92220||epoch:99 || Loss: 0.2352 || timer: 0.0271 sec.
iter 92230||epoch:99 || Loss: 0.2545 || timer: 0.0274 sec.
iter 92240||epoch:99 || Loss: 0.2410 || timer: 0.0293 sec.
iter 92250||epoch:99 || Loss: 0.2501 || timer: 0.0270 sec.
iter 92260||epoch:99 || Loss: 0.2455 || timer: 0.0271 sec.
iter 92270||epoch:99 || Loss: 0.2378 || timer: 0.0270 sec.
iter 92280||epoch:99 || Loss: 0.2160 || timer: 0.0273 sec.
iter 92290||epoch:99 || Loss: 0.2403 || timer: 0.0274 sec.
iter 92300||epoch:99 || Loss: 0.2119 || timer: 0.0270 sec.
iter 92310||epoch:99 || Loss: 0.2677 || timer: 0.0271 sec.
iter 92320||epoch:99 || Loss: 0.2764 || timer: 0.0271 sec.
iter 92330||epoch:99 || Loss: 0.2329 || timer: 0.0293 sec.
iter 92340||epoch:99 || Loss: 0.2565 || timer: 0.0294 sec.
iter 92350||epoch:99 || Loss: 0.2179 || timer: 0.0270 sec.
iter 92360||epoch:99 || Loss: 0.2585 || timer: 0.0288 sec.
iter 92370||epoch:99 || Loss: 0.2555 || timer: 0.0274 sec.
iter 92380||epoch:99 || Loss: 0.2186 || timer: 0.0273 sec.
iter 92390||epoch:99 || Loss: 0.2522 || timer: 0.0273 sec.
iter 92400||epoch:99 || Loss: 0.2526 || timer: 0.0273 sec.
iter 92410||epoch:99 || Loss: 0.2416 || timer: 0.0273 sec.
iter 92420||epoch:99 || Loss: 0.2380 || timer: 0.0273 sec.
iter 92430||epoch:99 || Loss: 0.2243 || timer: 0.0292 sec.
iter 92440||epoch:99 || Loss: 0.2481 || timer: 0.0296 sec.
iter 92450||epoch:99 || Loss: 0.2486 || timer: 0.0285 sec.
iter 92460||epoch:99 || Loss: 0.2532 || timer: 0.0274 sec.
iter 92470||epoch:99 || Loss: 0.2678 || timer: 0.0286 sec.
iter 92480||epoch:99 || Loss: 0.2587 || timer: 0.0292 sec.
iter 92490||epoch:99 || Loss: 0.2282 || timer: 0.0270 sec.
iter 92500||epoch:99 || Loss: 0.2540 || timer: 0.0296 sec.
iter 92510||epoch:99 || Loss: 0.2354 || timer: 0.0273 sec.
iter 92520||epoch:99 || Loss: 0.2375 || timer: 0.0270 sec.
iter 92530||epoch:99 || Loss: 0.2436 || timer: 0.0270 sec.
iter 92540||epoch:99 || Loss: 0.2378 || timer: 0.0273 sec.
iter 92550||epoch:99 || Loss: 0.2192 || timer: 0.0273 sec.
iter 92560||epoch:99 || Loss: 0.2464 || timer: 0.0273 sec.
iter 92570||epoch:99 || Loss: 0.2580 || timer: 0.0298 sec.
iter 92580||epoch:99 || Loss: 0.2327 || timer: 0.0271 sec.
iter 92590||epoch:99 || Loss: 0.2615 || timer: 0.0273 sec.
iter 92600||epoch:100 || Loss: 0.2419 || timer: 0.0273 sec.
iter 92610||epoch:100 || Loss: 0.2228 || timer: 0.0274 sec.
iter 92620||epoch:100 || Loss: 0.2634 || timer: 0.0274 sec.
iter 92630||epoch:100 || Loss: 0.2517 || timer: 0.0273 sec.
iter 92640||epoch:100 || Loss: 0.2381 || timer: 0.0271 sec.
iter 92650||epoch:100 || Loss: 0.2422 || timer: 0.0273 sec.
iter 92660||epoch:100 || Loss: 0.2568 || timer: 0.0274 sec.
iter 92670||epoch:100 || Loss: 0.2238 || timer: 0.0274 sec.
iter 92680||epoch:100 || Loss: 0.2419 || timer: 0.0274 sec.
iter 92690||epoch:100 || Loss: 0.2271 || timer: 0.0273 sec.
iter 92700||epoch:100 || Loss: 0.2340 || timer: 0.0274 sec.
iter 92710||epoch:100 || Loss: 0.2346 || timer: 0.0274 sec.
